facility_code,facility_name,county_name,district,facility_type,ownership,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
14590,Jamii Clinical Services,West Pokot,West Pokot,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,1.233333,35.116667
14115,Jamii Clinical Services Clinic,Siaya,Siaya,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,0.066667,34.283333
11429,Jamii Health Care Clinic (Kisauni),Mombasa,Kisauni,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-4.043477,39.668205
20630,Jamii Health Services,Nyandarua,Kinangop,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.183333,36.366667
15907,Jamii Health Services Medical Clinic,Kakamega,Kakamega East (Shinyalu),Medical Clinic,Private Enterprise (Institution),1,0,f,f,Operational,0.284767,34.752308
17265,Jamii Med Clinic,Meru,Igembe South,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,0.05,37.65
19786,Jamii Medical Clinic,Nyandarua,Nyandarua South,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.183333,36.366667
10370,Jamii Medical Clinic (Gatundu),Kiambu,Gatundu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.166667,36.833333
10371,Jamii Medical Clinic (Muranga North),Murang'a,Kahuro,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.716667,37.15
14591,Jamii Medical Clinic (Namanga),Kajiado,Kajiado Central,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.85,36.783333
19446,Jamii Medical Clinic Mukuru,Nairobi,Embakasi South,Medical Clinic,Private Practice - Unspecified,2,1,f,f,Operational,-1.286389,36.817223
18926,Jamii Medical Clinic Vihiga,Vihiga,Vihiga,Medical Clinic,Private Practice - Clinical Officer,2,2,f,f,Operational,0.083333,34.716667
14592,Jamji Dispensary,Kericho,Belgut,Dispensary,Private Enterprise (Institution),0,0,f,f,Operational,-0.366667,35.283333
10372,Jamwa Medical Clinic,Nyeri,Mukurweini,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.416667,36.95
21087,JANCAM Medical Centre,Nakuru,Subukia,Medical Clinic,Private Practice - Clinical Officer,4,0,f,f,Operational,-0.303099,36.080026
21135,Janeiro Nursing Home,Homa Bay,Homa Bay,Medical Clinic,Private Practice - Clinical Officer,25,2,f,f,Operational,-0.516667,34.45
20712,Janju Dispensary,Garissa,Lagdera,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.456944,39.658333
13376,Jarajara Dispensary,Garissa,Balambala,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.456944,39.658333
11430,Jaribuni Dispensary,Kilifi,Ganze,Dispensary,Ministry of Health,0,0,f,f,Operational,-3.633333,39.85
16448,Jasho Medical Clinic,Vihiga,Vihiga,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,0.083333,34.716667
13633,Jawabu (Community) Medical Clinic,Homa Bay,Rachuonyo South,Medical Clinic,Private Enterprise (Institution),26,0,f,f,Operational,-0.516667,34.45
14593,Jawabu Medical Clinic,Turkana,Turkana West,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,3.116667,35.6
19156,Jeddah Nursing Home and Medical Centre,Wajir,Wajir East,Nursing Home,Private Enterprise (Institution),15,5,f,f,Operational,1.75,40.066667
19170,Jeddah Pharmacy,Wajir,Wajir East,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,1.75,40.066667
20064,Jeffrey Medical & Diagnostic Centre,Nairobi,Dagoretti North,Dispensary,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
18825,Jehova Rapha Clinic,Kakamega,Matungu,Medical Clinic,Private Practice - Nurse / Midwife,1,2,f,f,Operational,0.284767,34.752308
19969,Jehovah Shalom Medical Clinic Lodwar,Turkana,Turkana Central,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,3.116667,35.6
18560,Jeikei Medical Clinic,Kiambu,Ruiru,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.286389,36.817223
19490,Jellin Medical Clinic,Nairobi,Dagoretti North,Dispensary,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.286389,36.817223
20274,Jeluto Medical Clinic,Kitui,Matinyani,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.366667,38.016667
14595,Jemunada Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
18765,Jena Medical Clinic,Turkana,Turkana Central,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,3.116667,35.6
16453,Jepkoyai Dispensary,Vihiga,Hamisi,Dispensary,Ministry of Health,0,0,f,f,Operational,0.083333,34.716667
13634,Jera Dispensary,Siaya,Ugenya,Dispensary,Ministry of Health,4,0,f,f,Operational,0.066667,34.283333
12988,Jericho Health Centre,Nairobi,Makadara,Dispensary,Local Authority,0,0,f,f,Operational,-1.286389,36.817223
12989,Jerusalem Clinic,Nairobi,Embakasi West,Medical Clinic,Local Authority,0,0,f,f,Operational,-1.286389,36.817223
17295,Jesmah CFW Clinic,Kirinyaga,Kirinyaga West,Medical Clinic,Non-Governmental Organizations,0,0,f,f,Operational,-0.5,37.283333
10375,Jesmond (ACK) Dispensary (Mburi),Kirinyaga,Kirinyaga East,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-0.5,37.283333
19669,Jesus Heals Mc,Trans Nzoia,Trans Nzoia West,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,1.016667,34.983333
12109,Jetma Clinic,Embu,Manyatta,Medical Clinic,Private Enterprise (Institution),3,0,f,f,Operational,-0.533333,37.45
13635,Jevros Clinic,Migori,Awendo,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-1.066667,34.466667
18672,Jeytee,Nairobi,Kasarani,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.286389,36.817223
14596,JFK Engineering Disp,Kericho,Belgut,Dispensary,Private Enterprise (Institution),0,0,f,f,Operational,-0.366667,35.283333
11432,Jibana Sub District Hospital,Kilifi,Kaloleni,Sub-District Hospital,Ministry of Health,20,4,f,f,Operational,-3.633333,39.85
20121,Jilango Dispensary,Garissa,Lagdera,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.456944,39.658333
11433,Jilore Dispensary,Kilifi,Malindi,Dispensary,Ministry of Health,0,0,f,f,Operational,-3.216667,40.116667
19754,Jimron Medical Clinic,Trans Nzoia,Kwanza,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,1.016667,34.983333
12990,Jinnah Ave Clinic,Nairobi,Langata,Dispensary,Local Authority,0,0,f,f,Operational,-1.286389,36.817223
18854,Jirime Dispensary,Marsabit,Marsabit,Dispensary,Ministry of Health,0,0,f,f,Operational,2.333333,37.983333
10378,Jkuat Hospital,Kiambu,Thika West,Other Hospital,Ministry of Health,12,0,f,f,Operational,-1.286389,36.817223
17702,Jkuat Medical Clinic (Taita-Taveta) Campus,Taita Taveta,Voi,Medical Clinic,Other Public Institution,0,0,f,f,Operational,,
20442,Jobefar Medical Services,Busia,Busia,Medical Clinic,Private Practice - Clinical Officer,8,1,f,f,Operational,0.46,34.11
11434,Jocham Hospital,Mombasa,Kisauni,Other Hospital,Private Enterprise (Institution),45,9,f,f,Operational,-4.043477,39.668205
11435,Joint Medical Clinic,Mombasa,Likoni,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-4.043477,39.668205
16455,Joint Partner Medical Clinic,Vihiga,Hamisi,Dispensary,Private Practice - Nurse / Midwife,0,0,f,f,Operational,0.083333,34.716667
18968,Jolly Medical Clinic,Meru,Tigania East,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,0.05,37.65
11437,Jomvu Kuu (MCM) Dispensary,Mombasa,Changamwe,Dispensary,Local Authority,0,0,f,f,Operational,-4.043477,39.668205
14694,Kapchepkor Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14695,Kapcherop Health Centre,Elgeyo Marakwet,Marakwet West,Health Centre,Ministry of Health,32,0,f,f,Operational,,
21090,Kapchesewes dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
14696,Kapchorua Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,0,0,f,f,Operational,0.166667,35.133333
14697,Kapchumba Dispensary,Nandi,Nandi Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
17722,Kapchumbe Dispensary,Bomet,Sotik,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14699,Kapedo Sub-District Hospital,Turkana,Turkana East,Sub-District Hospital,Ministry of Health,28,4,f,f,Operational,3.116667,35.6
14700,Kapelibok Dispensary,Turkana,Turkana South,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,3.116667,35.6
14701,Kapenguria District Hospital,West Pokot,West Pokot,District Hospital,Ministry of Health,160,10,f,f,Operational,1.233333,35.116667
14702,Kapindasim Dispensary,Baringo,Marigat,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
18506,Kapisimba Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
13655,Kapiyo Dispensary,Siaya,Bondo,Dispensary,Ministry of Health,2,0,f,f,Operational,0.066667,34.283333
14704,Kapkangani Health Centre,Nandi,Nandi Central,Health Centre,Ministry of Health,15,2,f,f,Operational,0.166667,35.133333
19590,Kapkara Dispensary,Kericho,Kericho,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
14705,Kapkata Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
15922,Kapkateny Dispensary,Bungoma,Cheptais,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
14706,Kapkatet District Hospital,Kericho,Bureti,District Hospital,Ministry of Health,200,17,f,f,Operational,-0.366667,35.283333
14707,Kapkeben Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
14708,Kapkeburu Dispensary,Kericho,Belgut,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
16354,Kapkei Dispensary,Uasin Gishu,Eldoret East,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
14709,Kapkein Dispensary,Baringo,Mogotio,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
17293,Kapkelei,Bomet,Sotik,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14710,Kapkelelwa Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,6,0,f,f,Operational,0.466667,35.966667
11440,Joy Medical Clinic (Changamwe),Mombasa,Changamwe,Medical Clinic,Private Enterprise (Institution),3,2,f,f,Operational,-4.043477,39.668205
21228,Joy Medical Clinic (Lusigetti),Kiambu,Kikuyu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.166667,36.833333
11441,Joy Medical Clinic (Mwatate),Taita Taveta,Mwatate,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,,
10381,Joy Medical Clinic (Thunguma),Nyeri,Nyeri Central,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Not-Operational,-0.416667,36.95
18594,Joy Nursing Home and Maternity,Nairobi,Kamukunji,Nursing Home,Private Practice - General Practitioner,12,0,f,f,Operational,-1.286389,36.817223
12114,Joykim Nursing Home,Embu,Manyatta,Nursing Home,Private Enterprise (Institution),30,3,f,f,Operational,-0.533333,37.45
10384,Joyland Medical Clinic,Kiambu,Thika West,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.033333,37.066667
21054,Joysafe Medical Centre,Kiambu,Limuru,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-1.286389,36.817223
19398,Jozi Medical Centre,Nairobi,Roysambu,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-1.286389,36.817223
20883,Jubilee Care Clinic,Kiambu,Kikuyu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.286389,36.817223
11442,Judy Medical Clinic,Mombasa,Changamwe,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-4.043477,39.668205
10386,Juja Farm Health Centre,Kiambu,Thika West,Health Centre,Ministry of Health,10,2,f,f,Operational,-1.166667,36.833333
19318,Juja Road Hospital (Nairobi),Nairobi,Starehe,Other Hospital,Private Enterprise (Institution),6,0,f,f,Operational,-1.286389,36.817223
17729,Junction Clinic,Siaya,Bondo,Medical Clinic,Private Practice - Clinical Officer,2,2,f,f,Operational,0.066667,34.283333
16450,Junction Medical Clinic,Vihiga,Sabatia,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,0.083333,34.716667
20491,Junda Dispensary,Mombasa,Kisauni,Dispensary,Ministry of Health,0,0,f,f,Operational,-4.043477,39.668205
11444,Junju Dispensary,Kilifi,Kilifi South,Dispensary,Ministry of Health,0,0,f,f,Operational,-3.633333,39.85
16843,Juzippos Health Care Clinic,Meru,Meru Central,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,0.05,37.65
13637,K- Met Clinic,Kisumu,Kisumu East,Medical Clinic,Non-Governmental Organizations,0,0,f,f,Operational,-0.10221,34.761711
20184,Kaalem Dispensary,Turkana,Turkana North,Dispensary,Ministry of Health,0,0,f,f,Operational,3.116667,35.6
14604,Kaaleng Dispensary,Turkana,Turkana North,Dispensary,Ministry of Health,0,0,f,f,Operational,3.116667,35.6
12118,Kaani Dispensary,Machakos,Kathiani,Dispensary,Ministry of Health,1,0,f,f,Operational,-1.516667,37.266667
18886,Kaanwa CFW Clinic,Tharaka Nithi,Meru South,Medical Clinic,Non-Governmental Organizations,0,0,f,f,Operational,,
12119,Kaanwa Dispensary,Tharaka Nithi,Meru South,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,,
20001,Kaapus Dispensary,Turkana,Loima,Dispensary,Ministry of Health,0,0,f,f,Not-Operational,3.116667,35.6
12120,Kaare Dispensary,Tharaka Nithi,Maara,Dispensary,Ministry of Health,0,0,f,f,Operational,,
16854,Kaathari Dispensary (CDF),Embu,Embu East,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.533333,37.45
12121,Kabaa Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.366667,38.016667
14605,Kabalwat Dispensary,Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
14606,Kabarak Health Centre,Nakuru,Rongai,Health Centre,Ministry of Health,5,0,f,f,Operational,-0.303099,36.080026
18823,Kabarak University Medical Centre,Nakuru,Rongai,Medical Clinic,Private Enterprise (Institution),4,2,f,f,Operational,-0.303099,36.080026
10388,Kabare Health Centre,Kirinyaga,Kirinyaga East,Health Centre,Ministry of Health,6,0,f,f,Operational,-0.5,37.283333
14607,Kabarnet District Hospital,Baringo,Baringo Central,District Hospital,Ministry of Health,160,11,f,f,Operational,0.466667,35.966667
17492,Kabarnet Faith Clinic,Baringo,Baringo Central,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,0.466667,35.966667
14608,Kabarnet High School Dispensary,Baringo,Baringo Central,Dispensary,Private Enterprise (Institution),0,0,f,f,Operational,0.466667,35.966667
17595,Kabarnet Womens' Clinic,Baringo,Baringo Central,Medical Clinic,Private Practice - Medical Specialist,0,0,f,f,Operational,0.466667,35.966667
14609,Kabartonjo District Hospital,Baringo,Baringo North,District Hospital,Ministry of Health,18,0,f,f,Operational,0.466667,35.966667
10389,Kabati Dispensary,Nyeri,Kieni West,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.416667,36.95
16677,Kabati Dispensary (Laikipia West),Laikipia,Laikipia West,Dispensary,Ministry of Health,4,0,f,f,Operational,0.366667,37.033333
17449,Kabati Maternity Nursing Home,Kitui,Kitui West,Nursing Home,Private Practice - Nurse / Midwife,6,0,f,f,Operational,-1.366667,38.016667
17448,Kabati Medical Centre,Kitui,Kitui West,Medical Clinic,Private Practice - Clinical Officer,3,0,f,f,Operational,-1.366667,38.016667
20070,Kabati Medicare Health Services Nursing Home,Kitui,Kitui Central,Nursing Home,Private Practice - Clinical Officer,10,2,f,f,Operational,-1.366667,38.016667
14610,Kabatini Health Centre,Nakuru,Nakuru North,Health Centre,Ministry of Health,8,2,f,f,Operational,-0.303099,36.080026
14611,Kabazi Sub-District Hospital,Nakuru,Subukia,Sub-District Hospital,Ministry of Health,6,2,f,f,Operational,-0.303099,36.080026
18337,Kabebero AIPCA Dispensary,Nyeri,Nyeri South,Dispensary,Other Faith Based,0,0,f,f,Operational,-0.416667,36.95
12993,Kabete Approved School Dispensary,Nairobi,Westlands,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.286389,36.817223
14612,Kabetwa Health Centre,Elgeyo Marakwet,Marakwet East,Health Centre,Ministry of Health,0,0,f,f,Operational,,
14613,Kabianga Health Centre,Kericho,Belgut,Health Centre,Ministry of Health,5,2,f,f,Operational,-0.366667,35.283333
14615,Kabichbich Health Centre,West Pokot,Pokot South,Health Centre,Ministry of Health,12,2,f,f,Operational,1.233333,35.116667
14617,Kabiemit Dispensary (Keiyo),Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
14619,Kabimoi Dispensary,Baringo,Koibatek,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14630,Kabirirsang Dispensary,Nandi,Nandi Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
12995,Kabiro Medical Clinic,Nairobi,Dagoretti North,Health Centre,Non-Governmental Organizations,5,0,f,f,Operational,-1.286389,36.817223
14622,Kabitungu Dispensary,Kericho,Bureti,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
17087,Kabiyet Dispensary,Baringo,Koibatek,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14624,Kabobo Health Centre,Uasin Gishu,Eldoret West,Health Centre,Ministry of Health,37,0,f,f,Operational,0.516667,35.283333
14625,Kaboeito Dispensary,Kericho,Bureti,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
20007,Kabogor Dispensary,Baringo,Mogotio,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
17023,Kaboi Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
14626,Kabolecho Dispensary,Narok,Trans Mara East,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.083333,35.866667
13638,Kabondo Sub-District Hospital,Homa Bay,Rachuonyo South,Sub-District Hospital,Ministry of Health,14,3,f,f,Operational,-0.516667,34.45
14627,Kaborok Dispensary,Kericho,Belgut,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
15910,Kaborom Dispensary,Bungoma,Mt Elgon,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
14628,Kaboson Health Centre,Bomet,Chepalungu,Health Centre,Christian Health Association of Kenya,0,0,f,f,Operational,-0.783333,35.35
14629,Kaboswa Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,0,0,f,f,Operational,0.166667,35.133333
15909,Kaboywo Dispensary,Bungoma,Mt Elgon,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
16164,Kabras Action Group (KAG) Clinic,Kakamega,Kakamega North (Malava),Medical Clinic,Company Medical Service,0,0,f,f,Operational,0.284767,34.752308
15911,Kabuchai Health Centre,Bungoma,Bungoma Central,Health Centre,Ministry of Health,14,0,f,f,Operational,0.566667,34.566667
15912,Kabula Dispensary,Bungoma,Bumula,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
14631,Kabulwo Dispensary,Elgeyo Marakwet,Keiyo,Dispensary,Community,0,0,f,f,Not-Operational,,
14632,Kabunyeria Health Centre,Nandi,Tinderet,Health Centre,Ministry of Health,3,0,f,f,Operational,0.166667,35.133333
17531,Kabura Dispensary,Siaya,Siaya,Dispensary,Ministry of Health,0,0,f,f,Operational,0.066667,34.283333
13592,Got Oyaro Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.516667,34.45
11404,Gotani Dispensary,Kilifi,Kaloleni,Dispensary,Ministry of Health,0,0,f,f,Operational,-3.633333,39.85
13593,Gotichaki Dispensary,Kisii,South Gucha,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.683333,34.766667
10717,Grace Baricho Clinic,Kirinyaga,Kirinyaga West,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.5,37.283333
17070,Grace Medical Care Centre,Bungoma,Bungoma South,Medical Clinic,Other Faith Based,0,0,f,f,Operational,0.566667,34.566667
18288,Grace Medical Clinic (Imenti South),Meru,Imenti South,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,0.05,37.65
20917,Gracious Day Medical Centre(Tala),Machakos,Matungulu,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-1.516667,37.266667
18317,Gracious Day Medical Clinic,Wajir,Wajir East,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,1.75,40.066667
20946,Gram's Medical Clinic,Vihiga,Emuhaya,Medical Clinic,Private Practice - General Practitioner,3,0,f,f,Operational,0.083333,34.716667
20305,Grazia Medical Clinic,Nyandarua,Nyandarua North,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.183333,36.366667
14537,Great Comm Medical Clinic,Nakuru,Nakuru North,Nursing Home,Private Enterprise (Institution),5,5,f,f,Operational,-0.303099,36.080026
