facility_id,facility_code,name,county,district,type,owner,nearest_town,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
3331,12974,Huruma Lions Dispensary,Nairobi,Mathare,Dispensary,Local Authority,Nairobi,0,0,f,f,Operational,-1.286389,36.817223
3332,17580,Huruma Medical Clinic,Murang'a,Kiharu,Medical Clinic,Private Practice - General Practitioner,Muranga Town,0,0,f,f,Operational,-0.716667,37.15
3333,18297,Huruma Medical Clinic (Bamba),Kilifi,Ganze,Medical Clinic,Private Practice - Clinical Officer,Bamba,0,0,f,f,Operational,-3.633333,39.85
3334,19255,Huruma Medical Clinic (Changamwe),Mombasa,Changamwe,Medical Clinic,Private Practice - Clinical Officer,Mombasa,0,0,f,f,Operational,-4.043477,39.668205
3335,10329,Huruma Medical Clinic (Gatundu),Kiambu,Gatundu,Medical Clinic,Private Practice - Nurse / Midwife,Gatundutown,0,0,f,f,Operational,-1.166667,36.833333
3336,17879,Huruma Medical Clinic (Kanja),Embu,Embu East,Medical Clinic,Private Practice - Nurse / Midwife,Kanja,0,0,f,f,Operational,-0.533333,37.45
3337,17898,Huruma Medical Clinic (Moyale),Marsabit,Moyale,Medical Clinic,Private Practice - Nurse / Midwife,Moyale,0,0,f,f,Operational,2.333333,37.983333
3338,14554,Huruma Mobile Clinic,Nakuru,Njoro,Dispensary,Other Faith Based,Njoro,0,0,f,f,Operational,-0.303099,36.080026
3339,12976,Huruma Nursing Home & Maternity,Nairobi,Mathare,Nursing Home,Private Enterprise (Institution),Nairobi,30,0,f,f,Operational,-1.286389,36.817223
3340,19983,Hylax Clinic (Masaba North),Nyamira,North Masaba,Medical Clinic,Private Practice - Nurse / Midwife,Keroka,12,2,f,f,Operational,-0.633333,34.933333
3341,20556,I Choose Life - Africa(Kileleshwa),Nairobi,Dagoretti North,VCT Centre (Stand-Alone),Non-Governmental Organizations,Kasuku Centre,0,0,f,f,Operational,-1.286389,36.817223
3342,18201,I Choose Life Africa,Nairobi,Embakasi South,Medical Clinic,Private Enterprise (Institution),Mukuru,8,1,f,f,Operational,-1.286389,36.817223
3343,20939,I Choose Life Africa Bomet VCT,Bomet,Bomet Central,VCT Centre (Stand-Alone),Non-Governmental Organizations,,0,0,f,f,Pending Opening,-1.286389,36.817223
3344,13611,Ibacho Sub-District Hospital,Kisii,Masaba South,Sub-District Hospital,Ministry of Health,Ibacho,8,0,f,f,Operational,-0.683333,34.766667
3345,13612,Ibeno Sub-District Hospital,Kisii,Kisii Central,Sub-District Hospital,Ministry of Health,Nyanturago,30,0,f,f,Operational,-0.683333,34.766667
3346,10331,Ichagachiru Dispensary,Nyeri,Tetu,Dispensary,Ministry of Health,Huhoini,0,0,f,f,Operational,-0.416667,36.95
3347,10332,Ichagaki (Mission) Health Centre,Murang'a,Muranga South,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Ichagaki,0,0,f,f,Operational,-0.716667,37.15
3348,10333,Ichamara Dispensary,Nyeri,Mukurweini,Dispensary,Ministry of Health,Ichamara,1,0,f,f,Operational,-0.416667,36.95
3349,10335,Ichichi Dispensary,Murang'a,Muranga West,Dispensary,Ministry of Health,Ichichi Market,0,0,f,f,Operational,-0.716667,37.15
3350,12067,Ichomba Clinic,Meru,Imenti South,Medical Clinic,Private Practice - Nurse / Midwife,Kanyakine Mkt,0,0,f,f,Operational,0.05,37.65
3351,18023,Ichuga Medical Clinic,Nyeri,Kieni East,Medical Clinic,Private Practice - Nurse / Midwife,Ichuga,0,0,f,f,Operational,-0.416667,36.95
3352,14556,Icross Dispensary,Kajiado,Kajiado North,Dispensary,Ministry of Health,Kiserian,0,0,f,f,Operational,-1.85,36.783333
3353,20211,Ideal Medical Clinic,Kiambu,Kikuyu,Medical Clinic,Private Practice - General Practitioner,Magana,0,0,f,f,Operational,-1.166667,36.833333
3354,11418,Idsowe Dispensary,Tana River,Tana Delta,Dispensary,Ministry of Health,Garsen,0,0,f,f,Operational,-1.5,40.033333
3355,15896,Iduku Dispensary,Vihiga,Vihiga,Dispensary,Ministry of Health,Mbale,3,2,f,f,Operational,0.083333,34.716667
3356,18799,Ifo 2 Hospital,Garissa,Dadaab,Other Hospital,Humanitarian Agencies,Dadaab,30,10,f,f,Operational,-0.456944,39.658333
3357,13368,Ifo Hospital,Garissa,Dadaab,Other Hospital,Non-Governmental Organizations,Garissa,162,0,f,f,Operational,-0.456944,39.658333
3358,12069,Igamatundu Dispensary,Tharaka Nithi,Meru South,Dispensary,Community,Chuka Town/ Itugururu Market,0,0,f,f,Operational,\N,\N
3359,10337,Igana Dispensary,Nyeri,Mukurweini,Dispensary,Ministry of Health,Igana,0,0,f,f,Operational,-0.416667,36.95
3360,12070,Igandene Dispensary,Meru,Imenti South,Dispensary,Christian Health Association of Kenya,Kanyakine Mkt,0,0,f,f,Operational,0.05,37.65
3361,15897,Igara Dispensary,Busia,Nambale,Dispensary,Ministry of Health,Nambale,0,0,f,f,Operational,0.46,34.11
3362,13613,Igare Medical Clinic (Sameta),Kisii,Sameta,Medical Clinic,Private Enterprise (Institution),Igare mrkt,0,0,f,f,Operational,-0.683333,34.766667
3363,18864,Igarii Dispensary,Meru,Tigania East,Dispensary,Ministry of Health,Igarii/mulika/mikinduri,0,0,f,f,Operational,0.05,37.65
3364,10338,Igegania Sub-District Hospital,Kiambu,Gatundu North,Sub-District Hospital,Ministry of Health,Kamwangi,14,2,f,f,Operational,-1.166667,36.833333
3365,13614,Igena-Itambe Dispensary,Nyamira,Nyamira,Dispensary,Ministry of Health,Tinga,0,0,f,f,Operational,-0.633333,34.933333
3366,19489,Ignane Health Centre,Meru,Meru Central,Health Centre,Ministry of Health,,0,0,f,f,Operational,0.05,37.65
3367,13583,God Kwer Dispensary,Migori,Migori,Dispensary,Ministry of Health,God Kwer Legio Maria headquarters,3,0,f,f,Operational,-1.066667,34.466667
3368,13584,Godber Dispensary,Homa Bay,Rachuonyo South,Health Centre,Ministry of Health,Gamba Market,0,0,f,f,Operational,-0.516667,34.45
3369,13585,Godbura Health Centre,Homa Bay,Suba,Health Centre,Ministry of Health,Nyandiwa,1,0,f,f,Operational,-0.516667,34.45
3370,11400,Godo Dispensary,Kwale,Msambweni,Dispensary,Ministry of Health,Godo Market,1,0,f,f,Operational,-4.183333,39.45
3371,13351,Godoma Health Centre (Nep),Wajir,Wajir North,Health Centre,Ministry of Health,Godoma,0,0,f,f,Operational,1.75,40.066667
3372,12050,Godoma Model Health Centre (Moyale),Marsabit,Moyale,Health Centre,Ministry of Health,Moyale,14,4,f,f,Operational,2.333333,37.983333
3373,13586,Gods Will Clinic,Kisumu,Kisumu East,Medical Clinic,Private Enterprise (Institution),Kisumu,0,0,f,f,Operational,-0.10221,34.761711
3374,19907,Gogo Disp,Siaya,Gem,Dispensary,Ministry of Health,Kodiaga Market,0,0,f,f,Operational,0.066667,34.283333
3375,14513,GOK Farm (Nahrc) Dispensary,Nakuru,Naivasha,Dispensary,Ministry of Health,Naivasha,0,0,f,f,Operational,-0.303099,36.080026
3376,18264,GOK Prison Siaya,Siaya,Siaya,Medical Clinic,Other Public Institution,Siaya Town,0,0,f,f,Operational,0.066667,34.283333
3377,16676,GOK Rumuruti Prisons Dispensary,Laikipia,Laikipia West,Dispensary,Ministry of Health,Rumuruti Town,2,0,f,f,Operational,0.366667,37.033333
3378,20902,Golden Gates Hospital,Mombasa,Mvita,Medical Clinic,Private Practice - Clinical Officer,Majengo,0,0,f,f,Operational,-4.043477,39.668205
3379,20131,Goldenlife Medical Centre Naivasha,Nakuru,Naivasha,Other Hospital,Private Practice - General Practitioner,Naivasha,8,0,f,f,Operational,-1.286389,36.817223
3380,12051,Golole Dispensary,Marsabit,Sololo,Dispensary,Ministry of Health,Sololo,0,0,f,f,Operational,2.333333,37.983333
3381,16546,Gombato Dispensary (CDF),Kwale,Msambweni,Dispensary,Ministry of Health,Ukunda,0,0,f,f,Operational,-4.183333,39.45
3382,13587,Gongo Dispensary,Homa Bay,Homa Bay,Dispensary,Community,Ndhiwa,0,0,f,f,Operational,-0.516667,34.45
3383,17516,Gongo Health Centre,Siaya,Gem,Health Centre,Ministry of Health,Migosi A,4,1,f,f,Operational,0.066667,34.283333
3384,11401,Gongoni Health Centre,Kilifi,Magarini,Health Centre,Ministry of Health,Gongoni Market,10,0,f,f,Operational,-3.633333,39.85
3385,11402,Gongoni Medical Clinic,Kilifi,Magarini,Medical Clinic,Private Practice - Clinical Officer,Malindi,0,0,f,f,Operational,-3.633333,39.85
3386,14530,Good Health Clinic Ngong,Kajiado,Kajiado North,Medical Clinic,Private Practice - Clinical Officer,Ngong,0,0,f,f,Operational,-1.85,36.783333
3387,16847,Good Hope Clinic,Meru,Meru Central,Medical Clinic,Private Enterprise (Institution),Katheri Market,0,0,f,f,Operational,0.05,37.65
3388,12071,Igoki Dispensary,Meru,Imenti North,Dispensary,Ministry of Health,Meru,0,0,f,f,Operational,0.05,37.65
3389,18340,Igorera Medical Clinic,Kisii,Kenyenya,Medical Clinic,Private Enterprise (Institution),Magena,2,0,f,f,Operational,-0.683333,34.766667
3390,15899,Iguhu District Hospital,Kakamega,Kakamega South (Ikolomani),District Hospital,Ministry of Health,Makhokho Mkt,21,4,f,f,Operational,0.284767,34.752308
3391,14557,Igure Dispensary,Baringo,Koibatek,Dispensary,Ministry of Health,Makutano,0,0,f,f,Operational,0.466667,35.966667
3392,14558,Igwamiti Dispensary,Nakuru,Subukia,Dispensary,Ministry of Health,Subukia,0,0,f,f,Operational,-0.303099,36.080026
3393,19800,Igwamiti Medical Clinic,Nyandarua,Nyandarua West,Medical Clinic,Private Practice - Nurse / Midwife,Silibwet,0,0,f,f,Operational,-0.183333,36.366667
3394,10339,Ihuririo Dispensary,Nyeri,Nyeri South,Dispensary,Ministry of Health,Othaya Town,0,0,f,f,Operational,-0.416667,36.95
3395,10340,Ihururu Health Centre,Nyeri,Tetu,Health Centre,Ministry of Health,Ihururu,0,0,f,f,Operational,-0.416667,36.95
3396,12073,Iiani Catholic Dispensary,Kitui,Kitui West,Dispensary,Other Faith Based,Iiani,4,0,f,f,Operational,-1.366667,38.016667
3397,12072,Iiani Dispensary,Makueni,Kathonzweni,Dispensary,Ministry of Health,Mavindini,2,1,f,f,Operational,-1.8,37.616667
3398,17918,Iiani Dispensary (Kibwezi),Makueni,Kibwezi,Dispensary,Ministry of Health,Kambu,2,2,f,f,Operational,-1.8,37.616667
3399,12074,Iiani/Kiatineni Dispensary,Makueni,Mbooni West,Dispensary,Ministry of Health,Iiani Markret,3,0,f,f,Not-Operational,-1.8,37.616667
3400,20723,Iimbani Dispensary,Machakos,Kathiani,Dispensary,Ministry of Health,Kaviani,0,0,f,f,Operational,-1.516667,37.266667
3401,13406,Ijara District Hospital - Masalani,Garissa,Ijara,District Hospital,Ministry of Health,Masalani town,50,11,f,f,Operational,-0.456944,39.658333
3402,13370,Ijara Health Centre,Garissa,Ijara,Health Centre,Ministry of Health,Ijara town,6,2,f,f,Operational,-0.456944,39.658333
3403,16958,Ikalyoni Dispensary,Makueni,Makueni,Dispensary,Ministry of Health,Ikalyoni MARKET,0,0,f,f,Operational,-1.8,37.616667
3404,12077,Ikanga Sub-District Hospital,Kitui,Mutomo,Sub-District Hospital,Ministry of Health,Ikanga,14,0,f,f,Operational,-1.366667,38.016667
3405,20921,Ikhanyi Dispensary,Kakamega,Kakamega North (Malava),Dispensary,Ministry of Health,Mlava,6,4,f,f,Pending Opening,0.284767,34.752308
3406,13616,Ikobe Health Centre(Manga),Nyamira,Manga,Health Centre,Ministry of Health,Manga,1,0,f,f,Operational,-0.633333,34.933333
3407,12078,Ikombe Dispensary,Machakos,Yatta,Dispensary,Ministry of Health,Ikombe,3,0,f,f,Operational,-1.516667,37.266667
3408,20399,Florensis Kenya LTD Medical Clinic(Naivasha),Nakuru,Naivasha,Medical Clinic,Private Practice - Nurse / Midwife,Naivasha,0,0,f,f,Operational,-0.303099,36.080026
3409,18659,Florex Medical Clinic,Nakuru,Nakuru,Medical Clinic,Private Practice - Nurse / Midwife,Near Pipeline,1,0,f,f,Operational,-0.303099,36.080026
3410,14500,Flourspar Health Centre,Elgeyo Marakwet,Keiyo South,Health Centre,Private Enterprise (Institution),Iten,13,1,f,f,Operational,0.514277,35.269779
3411,19807,Fly Over Health Clinic,Nyandarua,Kinangop,Medical Clinic,Private Practice - Nurse / Midwife,Fly over,0,0,f,f,Operational,-1.286389,36.817223
3412,19806,Fly Over Medical Clinic,Nyandarua,Kinangop,Medical Clinic,Private Practice - Nurse / Midwife,Fly over market,0,0,f,f,Operational,-0.183333,36.366667
3413,10184,Focus Medical Clinic and Counselling Centre,Kiambu,Ruiru,Medical Clinic,Private Practice - Nurse / Midwife,Githurai 45,7,7,f,f,Operational,-1.166667,36.833333
3414,12019,Forolle Dispensary,Marsabit,Marsabit North,Dispensary,Ministry of Health,North Horr,0,0,f,f,Not-Operational,2.333333,37.983333
3415,14501,Forttenan Sub District Hospital,Kericho,Kipkelion,Sub-District Hospital,Ministry of Health,Forttenan,18,0,f,f,Operational,-0.366667,35.283333
3416,19173,Fountain Healthcare,Uasin Gishu,Eldoret East,Medical Clinic,Private Practice - Medical Specialist,Eldoret,0,0,f,f,Operational,0.514277,35.269779
3417,14502,Fountain Medical Centre,Narok,Narok North,Medical Clinic,Christian Health Association of Kenya,Narok,0,0,f,f,Operational,-1.083333,35.866667
3418,17787,Fountain Medical Clinic,Nakuru,Nakuru,Dispensary,Christian Health Association of Kenya,Kiondo village,0,0,f,f,Operational,-0.303099,36.080026
3419,18780,Fountain of Hope Medical Clinic,Machakos,Machakos,Medical Clinic,Private Practice - Nurse / Midwife,Top Perfomance Academy,3,3,f,f,Operational,-1.286389,36.817223
3420,14503,Fr andrian Heath Centre,Kajiado,Mashuru,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,Sultan Hamud,3,1,f,f,Operational,-1.85,36.783333
3421,10185,Fr Baldo Cath Disp,Nyandarua,Nyandarua Central,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Olkalau,0,0,f,f,Operational,-0.183333,36.366667
3422,13555,Framo Medical Clinic,Nyamira,North Masaba,Medical Clinic,Private Enterprise (Institution),Keroka,2,0,f,f,Operational,-0.633333,34.933333
3423,18612,Fremo Medical Centre,Nairobi,Dagoretti South,Health Centre,Private Practice - Clinical Officer,Kawangware,10,0,f,f,Operational,-1.286389,36.817223
3424,12944,Frepals Community Nursing Home,Nairobi,Kibra,Maternity Home,Non-Governmental Organizations,Mashimoni,21,0,f,f,Operational,-1.286389,36.817223
3425,19835,Front Line Medical Clinic,Kirinyaga,Kirinyaga North,Medical Clinic,Private Practice - Nurse / Midwife,,0,0,f,f,Operational,-0.5,37.283333
3426,17901,Frontier Medical Clinic (Moyale),Marsabit,Moyale,Medical Clinic,Private Practice - General Practitioner,,0,0,f,f,Operational,2.333333,37.983333
3427,19058,Frontier Medicare,Wajir,Habaswein,Medical Clinic,Private Practice - Nurse / Midwife,Habaswein trading centre,0,0,f,f,Operational,1.75,40.066667
3428,11379,Fundi Issa Dispensary,Kilifi,Magarini,Dispensary,Ministry of Health,Gongoni Market,0,0,f,f,Operational,-3.216667,40.116667
3429,16659,Furqan Dispensary,Garissa,Ijara,Dispensary,Ministry of Health,Masalani town,0,0,f,f,Operational,-0.456944,39.658333
3430,12945,Future Age Medical Services,Nairobi,Langata,Medical Clinic,Private Enterprise (Institution),Karen Shopping Center,0,0,f,f,Operational,-1.286389,36.817223
3431,17522,Future Life Dispensary,Siaya,Siaya,Dispensary,Other Faith Based,Ndodi Market,0,0,f,f,Operational,0.066667,34.283333
3432,17877,G K Prisons (Thika),Kiambu,Thika West,Dispensary,Ministry of Health,Thika Town,0,0,f,f,Operational,-1.033333,37.066667
3433,17716,G S U Kinisa Dispensary,Meru,Imenti North,Dispensary,Ministry of Health,Mutuati market,0,0,f,f,Operational,0.05,37.65
3434,16852,Gaatia Dispensary,Meru,Imenti South,Dispensary,Ministry of Health,Nkubu Town,0,0,f,f,Operational,0.05,37.65
3435,18630,Gababa Dispensary,Garissa,Ijara,Dispensary,Ministry of Health,Gababa town,0,0,f,f,Operational,-0.456944,39.658333
3436,10190,Gacharage Dispensary,Murang'a,Kandara,Dispensary,Ministry of Health,Gacharage,0,0,f,f,Operational,-0.716667,37.15
3437,10191,Gacharageini Dispensary,Murang'a,Mathioya,Dispensary,Ministry of Health,Gacharageini,0,0,f,f,Operational,-0.716667,37.15
3438,10192,Gachatha Medical Clinic (Nyeri South),Nyeri,Nyeri Central,Medical Clinic,Private Practice - Nurse / Midwife,Nyeri Town,0,0,f,f,Not-Operational,-0.416667,36.95
3439,10194,Gachege Dispensary,Kiambu,Gatundu North,Dispensary,Ministry of Health,Gatundutown,0,0,f,f,Operational,-1.166667,36.833333
3440,10195,Gachika Dispensary,Kiambu,Gatundu,Dispensary,Ministry of Health,Gatundutown,0,0,f,f,Operational,-1.166667,36.833333
3441,18608,Gachororo Health Centre,Kiambu,Thika West,Health Centre,Ministry of Health,Gachororo,5,3,f,f,Operational,-1.033333,37.066667
3442,18339,Gachua Catholic Dispensary,Meru,Imenti North,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Gachua Market,0,0,f,f,Operational,0.05,37.65
3443,12024,Gaciongo Dispensary,Tharaka Nithi,Tharaka North,Dispensary,Ministry of Health,Gatunga,0,0,f,f,Operational,\N,\N
3444,10197,Gaciongo Dispensary (Kirinyaga),Kirinyaga,Kirinyaga East,Dispensary,Ministry of Health,Muthiigini,0,0,f,f,Operational,-0.5,37.283333
3445,12025,Gafarsa Health Centre,Isiolo,Garbatula,Health Centre,Ministry of Health,Garfarsa,2,0,f,f,Operational,0.35,37.583333
3446,11380,Gahaleni Dispensary,Kilifi,Malindi,Dispensary,Ministry of Health,Malindi,0,0,f,f,Operational,-3.216667,40.116667
3447,12026,Gaitu Dispensary,Meru,Meru Central,Dispensary,Christian Health Association of Kenya,Gaitu Market,0,0,f,f,Operational,0.05,37.65
3448,10200,Gakawa Dispensary,Nyeri,Kieni East,Health Centre,Ministry of Health,Gakawa,1,0,f,f,Operational,-0.416667,36.95
3449,20355,Gaketha Dispensary,Tharaka Nithi,Maara,Dispensary,Ministry of Health,Mitheru,0,0,f,f,Operational,\N,\N
3450,10202,Gakoe Health Centre,Kiambu,Gatundu,Health Centre,Ministry of Health,Gatundutown,3,1,f,f,Operational,-1.166667,36.833333
3451,12027,Gakoromone Dispensary,Meru,Imenti North,Dispensary,Ministry of Health,Meru,0,0,f,f,Operational,0.05,37.65
3452,18703,Gakoromone Health Care Clinic,Meru,Imenti North,Medical Clinic,Private Practice - Nurse / Midwife,Meru Town,0,0,f,f,Operational,0.05,37.65
3453,16738,Gakurungu Dispensary,Tharaka Nithi,Tharaka South,Dispensary,Ministry of Health,Tunyai,0,0,f,f,Operational,0.05,37.65
3454,11381,Galana Hospital,Kilifi,Malindi,Medical Clinic,Private Practice - Clinical Officer,Malindi,16,1,f,f,Operational,-3.216667,40.116667
3455,16199,Galili Dispensary,Tana River,Tana Delta,Dispensary,Ministry of Health,Garsen,1,0,f,f,Operational,-1.5,40.033333
3456,13342,Galmagalla Health Centre,Garissa,Fafi,Health Centre,Ministry of Health,Galmagalla,0,0,f,f,Operational,-0.456944,39.658333
3457,18332,Galmagalla Nomadic Clinic,Garissa,Fafi,Dispensary,Ministry of Health,,1,0,f,f,Operational,-0.456944,39.658333
3458,17808,Kapkesembe Dispensary,Bomet,Sotik,Dispensary,Ministry of Health,Kaplong,0,0,f,f,Pending Opening,-0.783333,35.35
3459,14714,Kapkesosio Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,Bomet,4,0,f,f,Operational,-0.783333,35.35
3460,17284,Kapkessum Dispensary,Elgeyo Marakwet,Keiyo,Dispensary,Ministry of Health,iten,0,0,f,f,Operational,\N,\N
3461,14715,Kapkiam Dispensary,Kericho,Kericho,Dispensary,Ministry of Health,Kericho,3,0,f,f,Operational,-0.366667,35.283333
3462,14716,Kapkiamo Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,Kabartonjo,0,0,f,f,Operational,0.466667,35.966667
3463,17642,Kapkibimbir Dispensary,Nandi,Chesumei,Dispensary,Ministry of Health,Kapsabet,0,0,f,f,Operational,0.166667,35.133333
3464,14717,Kapkimolwa Dispensary,Bomet,Bomet East,Dispensary,Ministry of Health,Mulot Market,0,0,f,f,Operational,-0.783333,35.35
3465,20635,Kapkirwa Dispensary,Nandi,Tinderet,Dispensary,Ministry of Health,Maraba Market,0,0,f,f,Operational,0.166667,35.133333
3466,14719,Kapkitony Dispensary,Elgeyo Marakwet,Keiyo South,Dispensary,Other Faith Based,Eldoret,0,0,f,f,Operational,0.514277,35.269779
3467,17417,Kapkoi Disp,Uasin Gishu,Wareng,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
3468,14721,Kapkoi Health Centre,Elgeyo Marakwet,Keiyo,Health Centre,Other Faith Based,Iten,22,2,f,f,Operational,\N,\N
3469,14720,Kapkoi Health Centre (Kwanza),Trans Nzoia,Kwanza,Health Centre,Ministry of Health,Kitale,0,0,f,f,Operational,1.016667,34.983333
